user_id,sessions_ttl,clicks_avg,conversionRate_avg,cancellations_ttl,flights_booked_ttl,hotels_booked_ttl,flightBookingRate,hotelBookingRate,nightsPerTrip_avg,nightsPerTrip_max,lead_time_flight_days_avg,lead_time_flight_days_median,lead_time_flight_days_std,business_weekday_rate,flight_discount_proportion_avg,flight_discount_amount_avg,hotel_discount_proportion_avg,hotel_discount_amount_avg,ads_per_km,session_time_sec_avg,session_time_sec_max,climate_segment_mode,winter_escape_rate,distance_category_mode,recency_days_flight,flight_price_avg,unique_destinations_count,airline_diversity_count,winter_travel_rate,summer_travel_rate,hotel_price_avg,tropics_rate,trips_per_active_month,flight_revenue_total,hotel_revenue_total,revenue_total_user,revenue_per_trip_avg,total_discount_savings,clicks_ttl,segment_rule,cluster
520851,9,22.666666666666668,0.5555555555555556,0,5.0,5.0,0.5555555555555556,0.5555555555555556,2.4,5.0,6.2,5.0,1.7888543819998317,0.8,0.0,,0.0,,0.0,168.11111111111111,446.0,kalt_reise,0.0,regional,377.0,625.336,4.0,4.0,0.4,0.2,139.8,0.0,1.0,3126.68,699.0,3825.68,765.136,0.0,204,,
520861,9,29.11111111111111,0.4444444444444444,1,2.0,2.0,0.2222222222222222,0.2222222222222222,4.5,8.0,7.0,7.0,1.4142135623730951,0.5,0.0,,0.5,0.1,0.0,919.1276355555556,7197.14872,kalt_reise,0.0,lokal,459.0,344.515,2.0,2.0,0.5,0.0,138.0,0.0,1.0,689.03,276.0,965.03,482.515,0.0,262,,3.0
520877,8,17.625,0.375,0,3.0,3.0,0.375,0.375,4.333333333333333,8.0,5.0,4.0,2.6457513110645907,0.0,0.0,,0.0,,0.0,131.0,236.0,kalt_reise,0.0,regional,470.0,404.3833333333334,3.0,3.0,0.6666666666666666,0.0,131.0,0.0,1.0,1213.15,393.0,1606.15,535.3833333333333,0.0,141,,3.0
520878,9,21.444444444444443,0.4444444444444444,0,2.0,4.0,0.2222222222222222,0.4444444444444444,5.25,11.0,7.5,7.5,2.1213203435596424,0.0,0.5,0.15,0.0,,0.0137121346713054,157.55555555555554,511.0,kalt_reise,0.0,regional,443.0,694.0550000000001,2.0,2.0,0.5,0.0,168.5,0.0,1.0,1388.11,674.0,2062.11,1031.055,106.2495,193,,
520882,8,7.75,0.125,0,0.0,1.0,0.0,0.125,6.0,6.0,,,,,,,0.0,,,57.5,148.0,,,,,,,,,,130.0,,,0.0,130.0,130.0,,,62,,1.0
520885,8,43.375,0.75,1,4.0,4.0,0.5,0.5,3.25,5.0,5.75,5.5,2.753785273643051,0.5,0.25,0.1,0.0,,0.0020673784271915,1035.75,7200.0,kalt_reise,0.0,lokal,474.0,216.1075,4.0,3.0,0.5,0.0,386.0,0.0,1.3333333333333333,864.43,1544.0,2408.43,602.1075,11.740000000000002,347,,3.0
520898,8,13.875,0.375,0,2.0,3.0,0.25,0.375,6.0,8.0,6.0,6.0,1.4142135623730951,1.0,0.5,0.05,0.0,,0.0042110392152505,103.375,193.0,kalt_reise,0.0,regional,396.0,1034.78,1.0,2.0,0.5,0.5,185.0,0.0,1.0,2069.56,555.0,2624.56,1312.28,33.1905,111,,3.0
520902,9,15.11111111111111,0.4444444444444444,0,4.0,4.0,0.4444444444444444,0.4444444444444444,2.0,4.0,5.75,5.0,2.362907813126304,0.25,0.25,0.05,0.0,,0.0029098571616229,112.33333333333331,191.0,kalt_reise,0.0,regional,412.0,402.0775,3.0,4.0,0.25,0.0,159.25,0.0,1.3333333333333333,1608.31,637.0,2245.31,561.3275,21.9295,136,,3.0
520920,9,12.555555555555555,0.1111111111111111,0,0.0,1.0,0.0,0.1111111111111111,7.0,7.0,,,,,,,1.0,0.15,,94.11111111111111,263.0,,,,,,,,,,74.0,,,0.0,74.0,74.0,,,113,,1.0
520934,9,18.77777777777778,0.1111111111111111,0,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0,8.0,8.0,,0.0,1.0,0.2,0.0,,0.0725870981703878,139.77777777777777,418.0,klimaneutral,0.0,lokal,477.0,1426.54,1.0,1.0,0.0,0.0,173.0,0.0,1.0,1426.54,173.0,1599.54,1599.54,285.308,169,,
520947,8,24.25,0.5,1,0.0,2.0,0.0,0.25,4.0,6.0,,,,,,,0.5,0.15,,465.209656875,2605.677255,,,,,,,,,,256.5,,,0.0,513.0,513.0,,,194,,1.0
520959,8,11.125,0.125,0,1.0,1.0,0.125,0.125,1.0,1.0,7.0,7.0,,1.0,0.0,,1.0,0.15,0.0,84.25,150.0,klimaneutral,0.0,lokal,467.0,105.77,1.0,1.0,0.0,0.0,136.0,0.0,1.0,105.77,136.0,241.77,241.77,0.0,89,,2.0
521000,8,23.0,0.375,0,3.0,3.0,0.375,0.375,1.3333333333333333,2.0,8.0,7.0,3.605551275463989,1.0,0.0,,0.0,,0.0,169.25,327.0,klimaneutral,0.0,lokal,383.0,206.97000000000003,3.0,3.0,0.3333333333333333,0.3333333333333333,180.33333333333331,0.0,1.0,620.9100000000001,541.0,1161.91,387.3033333333333,0.0,184,,2.0
521004,8,23.25,0.5,0,4.0,4.0,0.5,0.5,1.5,2.0,6.75,7.0,1.2583057392117916,0.25,0.0,,0.0,,0.0,171.625,253.0,kalt_reise,0.0,regional,400.0,417.36,4.0,3.0,0.75,0.25,102.75,0.0,1.3333333333333333,1669.44,411.0,2080.44,520.11,0.0,186,,3.0
521009,10,10.0,0.1,0,0.0,1.0,0.0,0.1,4.0,4.0,,,,,,,0.0,,,74.6,215.0,,,,,,,,,,109.0,,,0.0,109.0,109.0,,,100,,1.0
521031,8,18.125,0.75,0,5.0,6.0,0.625,0.75,4.0,10.0,6.8,6.0,2.280350850198276,0.4,0.0,,0.1666666666666666,0.05,0.0,133.25,183.0,klimaneutral,0.0,lokal,357.0,411.294,5.0,5.0,0.4,0.2,177.83333333333334,0.0,1.0,2056.4700000000003,1067.0,3123.4700000000003,624.6940000000001,0.0,145,,
521033,8,18.875,0.5,0,4.0,3.0,0.5,0.375,6.0,13.0,7.25,6.0,3.947573094109004,0.75,0.0,,0.6666666666666666,0.075,0.0,140.25,356.0,klimaneutral,0.0,lokal,412.0,238.56,4.0,3.0,0.5,0.0,176.0,0.0,1.0,954.24,528.0,1482.24,370.56,0.0,151,,2.0
521044,9,19.55555555555556,0.4444444444444444,0,3.0,4.0,0.3333333333333333,0.4444444444444444,3.75,6.0,7.666666666666667,8.0,0.5773502691896257,0.3333333333333333,0.0,,0.0,,0.0,145.77777777777777,267.0,kalt_reise,0.0,regional,493.0,348.27,3.0,3.0,0.6666666666666666,0.0,163.0,0.0,1.0,1044.81,652.0,1696.81,565.6033333333334,0.0,176,,3.0
521060,8,21.25,0.625,0,4.0,5.0,0.5,0.625,3.6,12.0,6.25,5.5,2.8722813232690143,1.0,0.0,,0.4,0.075,0.0,158.625,338.0,kalt_reise,0.0,regional,420.0,543.635,4.0,4.0,0.25,0.0,137.8,0.25,1.3333333333333333,2174.54,689.0,2863.54,715.885,0.0,170,,
521062,9,9.666666666666666,0.0,0,,,,,,,,,,,,,,,,71.33333333333333,163.0,,,,,,,,,,,,,,,,,,87,,1.0
521065,8,36.5,0.625,1,3.0,2.0,0.375,0.25,1.0,1.0,7.0,7.0,3.0,0.6666666666666666,0.3333333333333333,0.15,0.5,0.25,0.011624396865872,986.0,7200.0,kalt_reise,0.0,regional,468.0,647.1966666666667,3.0,3.0,0.6666666666666666,0.0,206.0,0.0,1.0,1941.59,412.0,2353.59,784.5300000000001,98.5125,292,,
521066,8,18.25,0.5,0,4.0,4.0,0.5,0.5,2.25,6.0,7.25,7.5,2.753785273643051,0.5,0.0,,0.25,0.1,0.0,135.625,343.0,klimaneutral,0.0,lokal,458.0,364.9225,4.0,4.0,0.75,0.0,210.25,0.0,1.3333333333333333,1459.69,841.0,2300.69,575.1725,0.0,146,,2.0
521070,9,19.33333333333333,0.6666666666666666,0,6.0,5.0,0.6666666666666666,0.5555555555555556,2.8,10.0,48.16666666666666,8.0,99.8847669400428,0.3333333333333333,0.0,,0.2,0.2,0.0,145.44444444444446,286.0,klimaneutral,0.0,lokal,130.0,1161.905,6.0,5.0,0.1666666666666666,0.0,180.8,0.0,1.2,6971.429999999999,904.0,7875.429999999999,1312.5716666666665,0.0,174,,
521109,8,15.375,0.375,0,3.0,2.0,0.375,0.25,6.0,7.0,7.0,6.0,2.6457513110645907,0.3333333333333333,0.0,,0.0,,0.0,114.125,344.0,kalt_reise,0.0,lokal,361.0,242.57333333333332,3.0,2.0,0.3333333333333333,0.3333333333333333,116.5,0.3333333333333333,1.0,727.72,233.0,960.72,320.24,0.0,123,,3.0
521127,9,24.33333333333333,0.5555555555555556,0,3.0,5.0,0.3333333333333333,0.5555555555555556,6.2,16.0,6.0,6.0,1.0,0.3333333333333333,0.3333333333333333,0.15,0.4,0.075,0.0114358521899447,181.66666666666663,467.0,kalt_reise,0.0,regional,357.0,371.1433333333334,3.0,3.0,0.6666666666666666,0.3333333333333333,187.0,0.0,1.0,1113.43,935.0,2048.4300000000003,682.8100000000001,73.398,219,,
521152,9,14.333333333333334,0.3333333333333333,0,3.0,3.0,0.3333333333333333,0.3333333333333333,5.333333333333333,8.0,6.333333333333333,8.0,3.7859388972001824,0.3333333333333333,0.0,,0.0,,0.0,107.11111111111111,237.0,kalt_reise,0.0,regional,460.0,614.1,3.0,3.0,0.6666666666666666,0.0,277.6666666666667,0.0,1.0,1842.3,833.0,2675.3,891.7666666666668,0.0,129,,3.0
521170,8,13.875,0.375,0,2.0,3.0,0.25,0.375,3.333333333333333,6.0,9.0,9.0,1.4142135623730951,0.5,0.0,,0.0,,0.0,103.375,179.0,klimaneutral,0.0,lokal,529.0,498.745,2.0,2.0,1.0,0.0,224.66666666666663,0.0,1.0,997.49,674.0,1671.49,835.745,0.0,111,,2.0
521185,8,16.625,0.5,0,2.0,4.0,0.25,0.5,3.75,9.0,5.5,5.5,4.949747468305833,0.0,0.0,,0.5,0.175,0.0,123.5,293.0,kalt_reise,0.0,lokal,415.0,537.655,2.0,2.0,0.5,0.0,210.75,0.0,1.0,1075.31,843.0,1918.31,959.155,0.0,133,,3.0
521186,8,13.25,0.375,0,3.0,3.0,0.375,0.375,5.0,7.0,4.666666666666667,5.0,2.516611478423584,0.3333333333333333,0.0,,0.6666666666666666,0.075,0.0,99.5,151.0,kalt_reise,0.0,regional,455.0,608.5733333333334,2.0,2.0,0.3333333333333333,0.0,294.6666666666667,0.3333333333333333,1.0,1825.72,884.0,2709.7200000000003,903.24,0.0,106,,3.0
521187,9,14.444444444444445,0.0,0,,,,,,,,,,,,,,,,108.44444444444444,561.0,,,,,,,,,,,,,,,,,,130,,1.0
521192,8,14.375,0.375,0,2.0,3.0,0.25,0.375,4.0,9.0,7.0,7.0,1.4142135623730951,1.0,0.5,0.35,0.0,,0.0395866908441558,106.25,243.0,kalt_reise,0.0,lokal,510.0,253.57,2.0,2.0,1.0,0.0,154.0,0.0,1.0,507.14,462.0,969.14,484.57,112.9625,115,,
521201,8,6.875,0.125,0,1.0,1.0,0.125,0.125,1.0,1.0,5.0,5.0,,1.0,1.0,0.15,0.0,,0.0242088020130476,51.25,166.0,kalt_reise,0.0,global,544.0,284.81,1.0,1.0,1.0,0.0,63.0,0.0,1.0,284.81,63.0,347.81,347.81,42.7215,55,,0.0
521211,8,8.875,0.125,0,0.0,1.0,0.0,0.125,6.0,6.0,,,,,,,0.0,,,65.875,129.0,,,,,,,,,,97.0,,,0.0,97.0,97.0,,,71,,1.0
521212,8,42.625,0.625,1,3.0,3.0,0.375,0.375,3.6666666666666665,6.0,6.666666666666667,7.0,0.5773502691896258,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.15,0.0267100132509807,1041.1105028749998,6599.884023,klimaneutral,0.0,lokal,452.0,224.30666666666664,3.0,3.0,0.3333333333333333,0.0,187.33333333333331,0.0,1.5,672.92,562.0,1234.92,411.64,99.2575,341,,
521235,8,24.25,0.625,0,5.0,5.0,0.625,0.625,4.6,11.0,44.8,7.0,84.53519976909027,0.4,0.4,0.1,0.0,,0.0117814669101952,179.875,405.0,kalt_reise,0.0,regional,174.0,805.824,4.0,3.0,0.6,0.2,123.0,0.0,1.0,4029.12,615.0,4644.12,928.824,165.8965,194,,
521250,8,19.375,0.25,0,2.0,1.0,0.25,0.125,1.0,1.0,7.0,7.0,2.8284271247461903,0.5,0.5,0.1,0.0,,0.0106148775097665,142.625,550.0,kalt_reise,0.0,regional,435.0,557.4300000000001,2.0,2.0,0.0,0.0,75.0,0.5,1.0,1114.86,75.0,1189.86,594.9300000000001,64.87100000000001,155,,3.0
521259,8,17.875,0.25,0,2.0,2.0,0.25,0.25,2.5,3.0,7.0,7.0,0.0,0.5,0.5,0.15,0.5,0.1,0.0081613757391945,133.25,333.0,kalt_reise,0.0,lokal,526.0,385.525,2.0,2.0,1.0,0.0,94.0,0.0,1.0,771.05,188.0,959.05,479.525,35.0295,143,,3.0
521282,8,19.75,0.25,0,2.0,1.0,0.25,0.125,4.0,4.0,9.5,9.5,2.1213203435596424,0.0,0.0,,0.0,,0.0,145.875,347.0,kalt_reise,0.0,regional,471.0,394.13,2.0,2.0,0.5,0.0,112.0,0.0,1.0,788.26,112.0,900.26,450.13,0.0,158,,3.0
521286,8,11.625,0.125,0,1.0,1.0,0.125,0.125,1.0,1.0,7.0,7.0,,1.0,0.0,,0.0,,0.0,87.25,216.0,kalt_reise,0.0,regional,517.0,627.07,1.0,1.0,1.0,0.0,112.0,0.0,1.0,627.07,112.0,739.07,739.07,0.0,93,,3.0
521293,8,17.625,0.625,0,5.0,5.0,0.625,0.625,4.8,18.0,7.0,7.0,1.5811388300841898,0.6,0.0,,0.4,0.15,0.0,130.75,222.0,kalt_reise,0.0,regional,364.0,196.804,5.0,5.0,0.2,0.2,195.4,0.2,1.25,984.02,977.0,1961.02,392.204,0.0,141,,
521295,8,12.75,0.25,0,2.0,2.0,0.25,0.25,6.0,9.0,5.0,5.0,1.4142135623730951,0.5,0.5,0.2,0.5,0.15,0.0308377526486462,94.5,267.0,klimaneutral,0.5,lokal,481.0,302.095,2.0,1.0,0.5,0.0,118.0,0.5,1.0,604.19,236.0,840.19,420.095,95.61,102,,
521298,8,16.625,0.375,0,3.0,2.0,0.375,0.25,2.5,4.0,7.0,6.0,3.605551275463989,0.3333333333333333,0.0,,0.5,0.1,0.0,123.875,216.0,kalt_reise,0.0,regional,410.0,379.1000000000001,3.0,3.0,0.3333333333333333,0.3333333333333333,202.5,0.0,1.0,1137.3000000000002,405.0,1542.3000000000002,514.1,0.0,133,,3.0
521309,8,14.5,0.25,0,2.0,2.0,0.25,0.25,1.5,2.0,8.5,8.5,3.5355339059327378,0.5,0.5,0.1,0.5,0.1,0.0083179818607776,108.625,277.0,kalt_reise,0.0,regional,526.0,452.435,1.0,2.0,1.0,0.0,66.0,0.0,1.0,904.87,132.0,1036.87,518.435,41.656000000000006,116,,3.0
521316,9,18.22222222222222,0.3333333333333333,0,2.0,3.0,0.2222222222222222,0.3333333333333333,6.0,8.0,8.5,8.5,2.1213203435596424,0.5,0.5,0.05,0.6666666666666666,0.075,0.0065382279945183,134.44444444444446,283.0,klimaneutral,0.0,lokal,425.0,233.69,2.0,2.0,0.0,0.0,96.0,0.0,1.0,467.38,288.0,755.38,377.69,18.8605,164,,2.0
521331,10,17.0,0.3,1,1.0,1.0,0.1,0.1,6.0,6.0,6.0,6.0,,1.0,0.0,,0.0,,0.0,531.2405255,4617.405255,klimaneutral,0.0,lokal,545.0,13.77,1.0,1.0,1.0,0.0,48.0,0.0,1.0,13.77,48.0,61.77,61.77,0.0,170,,2.0
521335,8,30.5,0.625,1,2.0,3.0,0.25,0.375,3.0,7.0,8.5,8.5,2.1213203435596424,0.5,0.0,,0.0,,0.0,431.901973125,1854.215785,kalt_reise,0.0,lokal,493.0,191.915,2.0,2.0,0.5,0.0,176.33333333333334,0.0,1.0,383.83,529.0,912.83,456.415,0.0,244,,3.0
521343,9,20.11111111111111,0.5555555555555556,0,5.0,3.0,0.5555555555555556,0.3333333333333333,1.6666666666666667,2.0,7.0,7.0,0.7071067811865475,0.2,0.2,0.3,0.0,,0.0121422275798657,150.55555555555554,328.0,kalt_reise,0.0,regional,380.0,153.806,3.0,3.0,0.4,0.2,286.6666666666667,0.0,1.0,769.0300000000001,860.0,1629.0300000000002,325.80600000000004,44.649,181,,
521379,8,10.25,0.25,0,2.0,2.0,0.25,0.25,2.5,3.0,10.0,10.0,2.8284271247461903,0.0,0.0,,0.0,,0.0,76.125,199.0,kalt_reise,0.0,regional,436.0,673.735,2.0,2.0,0.0,0.0,104.5,0.0,1.0,1347.47,209.0,1556.47,778.235,0.0,82,,3.0
521392,8,12.75,0.25,0,1.0,2.0,0.125,0.25,6.0,8.0,3.0,3.0,,0.0,0.0,,0.0,,0.0,93.75,250.0,tropen_reise,1.0,regional,541.0,321.28,1.0,1.0,1.0,0.0,143.5,1.0,1.0,321.28,287.0,608.28,608.28,0.0,102,,
521404,8,18.0,0.625,0,4.0,5.0,0.5,0.625,2.8,7.0,7.25,7.5,1.707825127659933,0.5,0.0,,0.0,,0.0,133.875,214.0,klimaneutral,0.0,lokal,376.0,395.32,3.0,4.0,0.5,0.5,101.2,0.0,1.0,1581.28,506.0,2087.28,521.8199999999999,0.0,144,,2.0
521408,8,14.75,0.25,0,2.0,2.0,0.25,0.25,6.5,11.0,7.5,7.5,0.7071067811865476,0.0,1.0,0.125,0.0,,0.0223834296007617,108.625,239.0,kalt_reise,0.5,lokal,464.0,661.6,2.0,2.0,0.5,0.0,183.0,0.5,1.0,1323.2,366.0,1689.2,844.6,163.1735,118,,
521416,8,12.75,0.375,0,3.0,3.0,0.375,0.375,1.0,1.0,5.0,5.0,1.0,0.0,0.0,,0.0,,0.0,96.25,196.0,kalt_reise,0.0,regional,498.0,183.8766666666667,3.0,2.0,0.6666666666666666,0.0,258.0,0.0,1.5,551.63,774.0,1325.63,441.8766666666667,0.0,102,,3.0
521434,8,17.75,0.5,0,4.0,3.0,0.5,0.375,3.0,5.0,7.0,6.5,2.160246899469287,0.5,0.25,0.2,0.0,,0.0062267000245404,131.875,265.0,kalt_reise,0.25,lokal,421.0,651.635,4.0,2.0,0.5,0.0,220.0,0.5,1.0,2606.54,660.0,3266.54,816.635,74.908,142,,
521462,8,21.0,0.375,0,3.0,2.0,0.375,0.25,2.5,3.0,7.333333333333333,7.0,0.5773502691896258,0.6666666666666666,0.0,,0.0,,0.0,156.25,228.0,klimaneutral,0.0,lokal,500.0,413.43,2.0,3.0,0.6666666666666666,0.0,130.5,0.0,1.0,1240.29,261.0,1501.29,500.43,0.0,168,,2.0
521474,8,8.375,0.125,0,1.0,1.0,0.125,0.125,1.0,1.0,7.0,7.0,,1.0,0.0,,0.0,,0.0,63.25,141.0,klimaneutral,0.0,lokal,480.0,1382.4,1.0,1.0,0.0,0.0,72.0,0.0,1.0,1382.4,72.0,1454.4,1454.4,0.0,67,,2.0
521491,8,45.875,0.75,1,3.0,3.0,0.375,0.375,4.333333333333333,5.0,6.0,5.0,2.6457513110645907,0.3333333333333333,0.0,,0.3333333333333333,0.25,0.0,1054.75,7200.0,kalt_reise,0.0,regional,484.0,309.0266666666667,3.0,3.0,0.6666666666666666,0.0,348.0,0.0,1.0,927.08,1044.0,1971.08,657.0266666666666,0.0,367,,3.0
521509,8,22.75,0.5,0,4.0,4.0,0.5,0.5,3.25,8.0,8.75,8.0,3.4034296427770228,0.5,0.0,,0.0,,0.0,168.75,500.0,kalt_reise,0.0,lokal,376.0,309.8625,4.0,4.0,0.5,0.25,200.5,0.0,1.0,1239.45,802.0,2041.45,510.3625,0.0,182,,3.0
521510,8,12.875,0.375,0,2.0,3.0,0.25,0.375,2.0,3.0,8.5,8.5,0.7071067811865476,0.0,0.0,,0.0,,0.0,95.75,259.0,kalt_reise,0.0,lokal,527.0,250.615,2.0,2.0,1.0,0.0,161.0,0.0,1.0,501.23,483.0,984.23,492.115,0.0,103,,3.0
521514,8,11.5,0.25,0,2.0,2.0,0.25,0.25,4.5,6.0,5.5,5.5,0.7071067811865476,0.0,0.5,0.1,1.0,0.1,0.0104672355651052,86.75,179.0,kalt_reise,0.0,regional,477.0,140.935,2.0,2.0,0.5,0.0,130.5,0.0,1.0,281.87,261.0,542.87,271.435,16.843,92,,3.0
521587,8,15.875,0.5,0,4.0,4.0,0.5,0.5,1.5,3.0,6.0,6.0,1.8257418583505536,0.0,0.0,,0.0,,0.0,116.875,285.0,klimaneutral,0.0,lokal,437.0,503.52,4.0,4.0,0.5,0.0,85.25,0.25,1.0,2014.08,341.0,2355.08,588.77,0.0,127,,2.0
521607,8,16.5,0.375,0,3.0,3.0,0.375,0.375,2.333333333333333,4.0,7.333333333333333,5.0,4.041451884327381,0.6666666666666666,0.6666666666666666,0.125,0.3333333333333333,0.15,0.0097363116636985,123.0,249.0,klimaneutral,0.0,lokal,417.0,502.93666666666667,3.0,3.0,0.6666666666666666,0.0,122.66666666666669,0.0,1.0,1508.81,368.0,1876.81,625.6033333333334,75.4325,132,,
521609,8,15.0,0.25,0,2.0,2.0,0.25,0.25,3.5,5.0,5.5,5.5,0.7071067811865476,0.5,0.0,,0.0,,0.0,111.625,285.0,klimaneutral,0.0,lokal,473.0,107.655,2.0,2.0,0.5,0.0,164.0,0.0,1.0,215.31,328.0,543.31,271.655,0.0,120,,2.0
521642,9,11.555555555555555,0.2222222222222222,0,0.0,2.0,0.0,0.2222222222222222,8.0,14.0,,,,,,,0.5,0.05,,86.44444444444444,167.0,,,,,,,,,,116.0,,,0.0,232.0,232.0,,,104,,1.0
521657,8,17.375,0.375,0,2.0,3.0,0.25,0.375,3.0,4.0,15.0,15.0,5.656854249492381,0.0,0.0,,0.0,,0.0,129.625,299.0,klimaneutral,0.0,lokal,498.0,616.87,2.0,2.0,0.5,0.0,125.0,0.0,1.0,1233.74,375.0,1608.74,804.37,0.0,139,,2.0
521658,9,15.88888888888889,0.5555555555555556,0,4.0,5.0,0.4444444444444444,0.5555555555555556,2.4,5.0,7.25,6.5,2.6299556396765835,0.5,0.0,,0.0,,0.0,117.66666666666669,184.0,kalt_reise,0.0,lokal,405.0,400.935,4.0,3.0,0.5,0.25,143.4,0.0,1.0,1603.74,717.0,2320.74,580.185,0.0,143,,3.0
521663,8,17.5,0.0,0,,,,,,,,,,,,,,,,131.25,345.0,,,,,,,,,,,,,,,,,,140,,1.0
521695,9,12.0,0.4444444444444444,0,3.0,4.0,0.3333333333333333,0.4444444444444444,2.75,4.0,6.0,6.0,2.0,0.3333333333333333,0.0,,0.25,0.05,0.0,88.77777777777777,154.0,klimaneutral,0.0,lokal,385.0,238.56333333333336,3.0,3.0,0.3333333333333333,0.3333333333333333,243.5,0.0,1.0,715.69,974.0,1689.69,563.23,0.0,108,,2.0
521708,8,21.875,0.5,0,4.0,3.0,0.5,0.375,4.0,6.0,7.0,7.0,4.163331998932265,0.25,0.25,0.2,0.3333333333333333,0.05,0.0029630364720371,162.625,494.0,kalt_reise,0.0,regional,473.0,285.3325,4.0,4.0,0.5,0.0,108.66666666666669,0.0,1.3333333333333333,1141.33,326.0,1467.33,366.8325,18.166,175,,3.0
521719,8,18.5,0.125,0,1.0,1.0,0.125,0.125,2.0,2.0,5.0,5.0,,0.0,0.0,,0.0,,0.0,137.875,305.0,kalt_reise,0.0,regional,424.0,236.02,1.0,1.0,0.0,0.0,116.0,0.0,1.0,236.02,116.0,352.02,352.02,0.0,148,,3.0
521720,8,15.25,0.5,0,4.0,4.0,0.5,0.5,4.5,9.0,7.25,6.0,2.5,0.5,0.0,,0.25,0.05,0.0,114.75,201.0,klimaneutral,0.0,lokal,429.0,350.9725,4.0,4.0,0.5,0.0,156.25,0.0,1.0,1403.89,625.0,2028.89,507.2225,0.0,122,,2.0
521743,8,21.25,0.875,0,7.0,6.0,0.875,0.75,3.5,9.0,6.714285714285714,7.0,1.2535663410560174,0.2857142857142857,0.0,,0.1666666666666666,0.05,0.0,157.875,248.0,warm_reise,0.0,regional,379.0,388.0442857142857,6.0,7.0,0.2857142857142857,0.1428571428571428,143.16666666666666,0.0,1.4,2716.31,859.0,3575.31,510.7585714285714,0.0,170,,
521748,9,12.77777777777778,0.3333333333333333,0,2.0,3.0,0.2222222222222222,0.3333333333333333,3.6666666666666665,6.0,4.5,4.5,0.7071067811865476,0.5,0.0,,0.3333333333333333,0.2,0.0,94.33333333333331,186.0,kalt_reise,0.0,lokal,504.0,106.165,2.0,2.0,1.0,0.0,140.66666666666666,0.0,1.0,212.33,422.0,634.3299999999999,317.165,0.0,115,,3.0
521768,8,13.25,0.375,0,3.0,2.0,0.375,0.25,1.5,2.0,8.0,5.0,6.082762530298219,0.3333333333333333,0.0,,0.0,,0.0,99.25,256.0,kalt_reise,0.3333333333333333,regional,492.0,268.13666666666666,3.0,3.0,0.6666666666666666,0.0,376.0,0.3333333333333333,1.0,804.41,752.0,1556.41,518.8033333333333,0.0,106,,3.0
521785,9,20.0,0.2222222222222222,0,1.0,2.0,0.1111111111111111,0.2222222222222222,4.5,8.0,8.0,8.0,,1.0,0.0,,0.0,,0.0,148.33333333333334,526.0,kalt_reise,0.0,global,487.0,301.52,1.0,1.0,0.0,0.0,97.5,0.0,1.0,301.52,195.0,496.52,496.52,0.0,180,,0.0
521814,8,20.0,0.75,0,6.0,5.0,0.75,0.625,2.4,4.0,7.333333333333333,6.5,1.96638416050035,0.3333333333333333,0.0,,0.4,0.075,0.0,148.625,238.0,klimaneutral,0.0,lokal,397.0,425.575,6.0,3.0,0.5,0.1666666666666666,186.0,0.1666666666666666,1.2,2553.45,930.0,3483.45,580.5749999999999,0.0,160,,
521818,8,17.75,0.375,1,1.0,1.0,0.125,0.125,1.0,1.0,7.0,7.0,,0.0,0.0,,1.0,0.1,0.0,449.44670075,2896.573606,klimaneutral,0.0,lokal,542.0,125.66,1.0,1.0,1.0,0.0,104.0,0.0,1.0,125.66,104.0,229.66,229.66,0.0,142,,2.0
521859,8,20.5,0.625,0,5.0,5.0,0.625,0.625,2.6,4.0,7.8,8.0,2.280350850198276,0.8,0.0,,0.0,,0.0,152.5,325.0,kalt_reise,0.0,regional,479.0,312.652,5.0,5.0,0.6,0.0,88.8,0.0,1.6666666666666667,1563.26,444.0,2007.26,401.452,0.0,164,,
521865,9,23.88888888888889,0.4444444444444444,0,4.0,4.0,0.4444444444444444,0.4444444444444444,2.25,4.0,7.5,7.5,2.081665999466133,0.5,0.25,0.1,0.0,,0.0029886122824148,178.55555555555554,299.0,kalt_reise,0.0,lokal,368.0,277.09000000000003,4.0,4.0,0.75,0.25,252.0,0.0,1.3333333333333333,1108.36,1008.0,2116.36,529.09,18.123,215,,3.0
521883,9,10.77777777777778,0.3333333333333333,0,3.0,1.0,0.3333333333333333,0.1111111111111111,2.0,2.0,61.0,7.0,93.53074360871938,0.3333333333333333,0.3333333333333333,0.1,0.0,,0.0121982732577709,80.33333333333333,200.0,klimaneutral,0.0,lokal,246.0,485.07666666666665,2.0,3.0,0.6666666666666666,0.0,104.0,0.0,1.0,1455.23,104.0,1559.23,519.7433333333333,73.498,97,,
521884,8,16.125,0.25,0,2.0,2.0,0.25,0.25,1.0,1.0,5.0,5.0,1.4142135623730951,0.5,0.5,0.1,0.0,,0.0027832520714522,119.375,280.0,kalt_reise,0.0,lokal,533.0,784.8000000000001,2.0,2.0,1.0,0.0,178.5,0.0,2.0,1569.6,357.0,1926.6,963.3,9.22,129,,3.0
